archive_name,datetime,product,product_code,data_units
SNODAS_20061122.tar,2006-11-22,"Non-snow accumulation, 24-hour total",233140844 ,Kilograms per square meter / 10.000000
SNODAS_20061122.tar,2006-11-22,"Modeled snow water equivalent, total of snow layers",233136185 ,Meters / 1000.000000
SNODAS_20061122.tar,2006-11-22,"Snow accumulation, 24-hour total",233140839 ,Kilograms per square meter / 10.000000
SNODAS_20061122.tar,2006-11-22,"Modeled blowing snow sublimation rate, 24-hour total",233140836 ,Meters / 100000.000000
SNODAS_20061122.tar,2006-11-22,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",233140845 ,Kelvins
SNODAS_20061122.tar,2006-11-22,"Modeled snow layer thickness, total of snow layers",233136281 ,Meters / 1000.000000
SNODAS_20061122.tar,2006-11-22,"Modeled melt rate, bottom of snow layers, 24-hour total",233140833 ,Meters / 100000.000000
SNODAS_20061031.tar,2006-10-31,"Snow accumulation, 24-hour total",230342725 ,Kilograms per square meter / 10.000000
SNODAS_20061031.tar,2006-10-31,"Non-snow accumulation, 24-hour total",230339332 ,Kilograms per square meter / 10.000000
SNODAS_20061031.tar,2006-10-31,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",230342932 ,Kelvins
SNODAS_20061031.tar,2006-10-31,"Modeled snow water equivalent, total of snow layers",230332940 ,Meters / 1000.000000
SNODAS_20061031.tar,2006-10-31,"Modeled blowing snow sublimation rate, 24-hour total",230342627 ,Meters / 100000.000000
SNODAS_20061031.tar,2006-10-31,"Modeled melt rate, bottom of snow layers, 24-hour total",230342006 ,Meters / 100000.000000
SNODAS_20061031.tar,2006-10-31,"Modeled snowpack sublimation rate, 24-hour total",230342464 ,Meters / 100000.000000
SNODAS_20061031.tar,2006-10-31,"Modeled snow layer thickness, total of snow layers",230333033 ,Meters / 1000.000000
SNODAS_20070424.tar,2007-04-24,"Modeled snow water equivalent, total of snow layers",251960394 ,Meters / 1000.000000
SNODAS_20070424.tar,2007-04-24,"Modeled blowing snow sublimation rate, 24-hour total",251966045 ,Meters / 100000.000000
SNODAS_20070424.tar,2007-04-24,"Modeled snow layer thickness, total of snow layers",251960633 ,Meters / 1000.000000
SNODAS_20070424.tar,2007-04-24,"Non-snow accumulation, 24-hour total",251966054 ,Kilograms per square meter / 10.000000
SNODAS_20070424.tar,2007-04-24,"Modeled melt rate, bottom of snow layers, 24-hour total",251965800 ,Meters / 100000.000000
SNODAS_20070424.tar,2007-04-24,"Modeled snowpack sublimation rate, 24-hour total",251966006 ,Meters / 100000.000000
SNODAS_20070424.tar,2007-04-24,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",251966057 ,Kelvins
SNODAS_20070424.tar,2007-04-24,"Snow accumulation, 24-hour total",251966048 ,Kilograms per square meter / 10.000000
SNODAS_20070712.tar,2007-07-12,"Non-snow accumulation, 24-hour total",261288632 ,Kilograms per square meter / 10.000000
SNODAS_20070712.tar,2007-07-12,"Modeled melt rate, bottom of snow layers, 24-hour total",261290289 ,Meters / 100000.000000
SNODAS_20070712.tar,2007-07-12,"Modeled snow layer thickness, total of snow layers",261281290 ,Meters / 1000.000000
SNODAS_20070712.tar,2007-07-12,"Modeled snowpack sublimation rate, 24-hour total",261290489 ,Meters / 100000.000000
SNODAS_20070712.tar,2007-07-12,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",261288805 ,Kelvins
SNODAS_20070712.tar,2007-07-12,"Modeled blowing snow sublimation rate, 24-hour total",261288542 ,Meters / 100000.000000
SNODAS_20070712.tar,2007-07-12,"Snow accumulation, 24-hour total",261288623 ,Kilograms per square meter / 10.000000
SNODAS_20070712.tar,2007-07-12,"Modeled snow water equivalent, total of snow layers",261281210 ,Meters / 1000.000000
SNODAS_20070605.tar,2007-06-05,"Non-snow accumulation, 24-hour total",256860845 ,Kilograms per square meter / 10.000000
SNODAS_20070605.tar,2007-06-05,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",256860893 ,Kelvins
SNODAS_20070605.tar,2007-06-05,"Modeled snow layer thickness, total of snow layers",256856446 ,Meters / 1000.000000
SNODAS_20070605.tar,2007-06-05,"Snow accumulation, 24-hour total",256860781 ,Kilograms per square meter / 10.000000
SNODAS_20070605.tar,2007-06-05,"Modeled blowing snow sublimation rate, 24-hour total",256863051 ,Meters / 100000.000000
SNODAS_20070605.tar,2007-06-05,"Modeled snow water equivalent, total of snow layers",256856345 ,Meters / 1000.000000
SNODAS_20070605.tar,2007-06-05,"Modeled snowpack sublimation rate, 24-hour total",256862896 ,Meters / 100000.000000
SNODAS_20070605.tar,2007-06-05,"Modeled melt rate, bottom of snow layers, 24-hour total",256862746 ,Meters / 100000.000000
SNODAS_20070116.tar,2007-01-16,"Modeled snow layer thickness, total of snow layers",239932341 ,Meters / 1000.000000
SNODAS_20070116.tar,2007-01-16,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",239938533 ,Kelvins
SNODAS_20070116.tar,2007-01-16,"Modeled blowing snow sublimation rate, 24-hour total",239938068 ,Meters / 100000.000000
SNODAS_20070116.tar,2007-01-16,"Modeled snowpack sublimation rate, 24-hour total",239939775 ,Meters / 100000.000000
SNODAS_20070116.tar,2007-01-16,"Snow accumulation, 24-hour total",239938214 ,Kilograms per square meter / 10.000000
SNODAS_20070116.tar,2007-01-16,"Modeled melt rate, bottom of snow layers, 24-hour total",239939735 ,Meters / 100000.000000
SNODAS_20070116.tar,2007-01-16,"Non-snow accumulation, 24-hour total",239938314 ,Kilograms per square meter / 10.000000
SNODAS_20070116.tar,2007-01-16,"Modeled snow water equivalent, total of snow layers",239932400 ,Meters / 1000.000000
SNODAS_20070302.tar,2007-03-02,"Modeled snow layer thickness, total of snow layers",245477120 ,Meters / 1000.000000
SNODAS_20070302.tar,2007-03-02,"Modeled blowing snow sublimation rate, 24-hour total",245485576 ,Meters / 100000.000000
SNODAS_20070302.tar,2007-03-02,"Non-snow accumulation, 24-hour total",245483382 ,Kilograms per square meter / 10.000000
SNODAS_20070302.tar,2007-03-02,"Snow accumulation, 24-hour total",245483255 ,Kilograms per square meter / 10.000000
SNODAS_20070302.tar,2007-03-02,"Modeled snow water equivalent, total of snow layers",245477052 ,Meters / 1000.000000
SNODAS_20070302.tar,2007-03-02,"Modeled melt rate, bottom of snow layers, 24-hour total",245485328 ,Meters / 100000.000000
SNODAS_20070302.tar,2007-03-02,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",245483572 ,Kelvins
SNODAS_20070302.tar,2007-03-02,"Modeled snowpack sublimation rate, 24-hour total",245485535 ,Meters / 100000.000000
SNODAS_20061118.tar,2006-11-18,"Modeled blowing snow sublimation rate, 24-hour total",232587612 ,Meters / 100000.000000
SNODAS_20061118.tar,2006-11-18,"Modeled snowpack sublimation rate, 24-hour total",232587611 ,Meters / 100000.000000
SNODAS_20061118.tar,2006-11-18,"Modeled snow layer thickness, total of snow layers",232579173 ,Meters / 1000.000000
SNODAS_20061118.tar,2006-11-18,"Non-snow accumulation, 24-hour total",232587619 ,Kilograms per square meter / 10.000000
SNODAS_20061118.tar,2006-11-18,"Modeled snow water equivalent, total of snow layers",232578889 ,Meters / 1000.000000
SNODAS_20061118.tar,2006-11-18,"Snow accumulation, 24-hour total",232587613 ,Kilograms per square meter / 10.000000
SNODAS_20061118.tar,2006-11-18,"Modeled melt rate, bottom of snow layers, 24-hour total",232587488 ,Meters / 100000.000000
SNODAS_20061118.tar,2006-11-18,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",232587694 ,Kelvins
SNODAS_20061010.tar,2006-10-10,"Snow accumulation, 24-hour total",227791562 ,Kilograms per square meter / 10.000000
SNODAS_20061010.tar,2006-10-10,"Modeled blowing snow sublimation rate, 24-hour total",227795857 ,Meters / 100000.000000
SNODAS_20061010.tar,2006-10-10,"Non-snow accumulation, 24-hour total",227791661 ,Kilograms per square meter / 10.000000
SNODAS_20061010.tar,2006-10-10,"Modeled melt rate, bottom of snow layers, 24-hour total",227795175 ,Meters / 100000.000000
SNODAS_20061010.tar,2006-10-10,"Modeled snow layer thickness, total of snow layers",227786225 ,Meters / 1000.000000
SNODAS_20061010.tar,2006-10-10,"Modeled snow water equivalent, total of snow layers",227786137 ,Meters / 1000.000000
SNODAS_20061010.tar,2006-10-10,"Modeled snowpack sublimation rate, 24-hour total",227795519 ,Meters / 100000.000000
SNODAS_20061010.tar,2006-10-10,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",227791745 ,Kelvins
SNODAS_20070204.tar,2007-02-04,"Modeled snowpack sublimation rate, 24-hour total",242317024 ,Meters / 100000.000000
SNODAS_20070204.tar,2007-02-04,"Modeled melt rate, bottom of snow layers, 24-hour total",242316781 ,Meters / 100000.000000
SNODAS_20070204.tar,2007-02-04,"Non-snow accumulation, 24-hour total",242315022 ,Kilograms per square meter / 10.000000
SNODAS_20070204.tar,2007-02-04,"Modeled blowing snow sublimation rate, 24-hour total",242317025 ,Meters / 100000.000000
SNODAS_20070204.tar,2007-02-04,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",242315037 ,Kelvins
SNODAS_20070204.tar,2007-02-04,"Modeled snow layer thickness, total of snow layers",242308549 ,Meters / 1000.000000
SNODAS_20070204.tar,2007-02-04,"Modeled snow water equivalent, total of snow layers",242308456 ,Meters / 1000.000000
SNODAS_20070204.tar,2007-02-04,"Snow accumulation, 24-hour total",242314855 ,Kilograms per square meter / 10.000000
SNODAS_20061224.tar,2006-12-24,"Modeled snow water equivalent, total of snow layers",237138179 ,Meters / 1000.000000
SNODAS_20061224.tar,2006-12-24,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",237144812 ,Kelvins
SNODAS_20061224.tar,2006-12-24,"Snow accumulation, 24-hour total",237144803 ,Kilograms per square meter / 10.000000
SNODAS_20061224.tar,2006-12-24,"Modeled melt rate, bottom of snow layers, 24-hour total",237144460 ,Meters / 100000.000000
SNODAS_20061224.tar,2006-12-24,"Modeled snow layer thickness, total of snow layers",237138296 ,Meters / 1000.000000
SNODAS_20061224.tar,2006-12-24,"Modeled blowing snow sublimation rate, 24-hour total",237144802 ,Meters / 100000.000000
SNODAS_20061224.tar,2006-12-24,"Modeled snowpack sublimation rate, 24-hour total",237144628 ,Meters / 100000.000000
SNODAS_20061224.tar,2006-12-24,"Non-snow accumulation, 24-hour total",237144811 ,Kilograms per square meter / 10.000000
SNODAS_20061006.tar,2006-10-06,"Snow accumulation, 24-hour total",227478556 ,Kilograms per square meter / 10.000000
SNODAS_20061006.tar,2006-10-06,"Modeled snow water equivalent, total of snow layers",227442559 ,Meters / 1000.000000
SNODAS_20061006.tar,2006-10-06,"Modeled blowing snow sublimation rate, 24-hour total",227482036 ,Meters / 100000.000000
SNODAS_20061006.tar,2006-10-06,"Modeled snowpack sublimation rate, 24-hour total",227481912 ,Meters / 100000.000000
SNODAS_20061006.tar,2006-10-06,"Modeled snow layer thickness, total of snow layers",227443254 ,Meters / 1000.000000
SNODAS_20061006.tar,2006-10-06,"Modeled melt rate, bottom of snow layers, 24-hour total",227481742 ,Meters / 100000.000000
SNODAS_20061006.tar,2006-10-06,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",227478986 ,Kelvins
SNODAS_20061006.tar,2006-10-06,"Non-snow accumulation, 24-hour total",227478796 ,Kilograms per square meter / 10.000000
SNODAS_20070512.tar,2007-05-12,"Modeled snowpack sublimation rate, 24-hour total",254081232 ,Meters / 100000.000000
SNODAS_20070512.tar,2007-05-12,"Modeled blowing snow sublimation rate, 24-hour total",254081233 ,Meters / 100000.000000
SNODAS_20070512.tar,2007-05-12,"Modeled snow water equivalent, total of snow layers",254074483 ,Meters / 1000.000000
SNODAS_20070512.tar,2007-05-12,"Modeled snow layer thickness, total of snow layers",254074590 ,Meters / 1000.000000
SNODAS_20070512.tar,2007-05-12,"Modeled melt rate, bottom of snow layers, 24-hour total",254081203 ,Meters / 100000.000000
SNODAS_20070512.tar,2007-05-12,"Snow accumulation, 24-hour total",254079937 ,Kilograms per square meter / 10.000000
SNODAS_20070512.tar,2007-05-12,"Non-snow accumulation, 24-hour total",254079992 ,Kilograms per square meter / 10.000000
SNODAS_20070512.tar,2007-05-12,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",254080256 ,Kelvins
SNODAS_20070109.tar,2007-01-09,"Non-snow accumulation, 24-hour total",239094760 ,Kilograms per square meter / 10.000000
SNODAS_20070109.tar,2007-01-09,"Modeled snow layer thickness, total of snow layers",239089235 ,Meters / 1000.000000
SNODAS_20070109.tar,2007-01-09,"Modeled snowpack sublimation rate, 24-hour total",239094593 ,Meters / 100000.000000
SNODAS_20070109.tar,2007-01-09,"Modeled snow water equivalent, total of snow layers",239089163 ,Meters / 1000.000000
SNODAS_20070109.tar,2007-01-09,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",239094825 ,Kelvins
SNODAS_20070109.tar,2007-01-09,"Modeled blowing snow sublimation rate, 24-hour total",239094733 ,Meters / 100000.000000
SNODAS_20070109.tar,2007-01-09,"Snow accumulation, 24-hour total",239094737 ,Kilograms per square meter / 10.000000
SNODAS_20070109.tar,2007-01-09,"Modeled melt rate, bottom of snow layers, 24-hour total",239094422 ,Meters / 100000.000000
SNODAS_20061210.tar,2006-12-10,"Modeled snow layer thickness, total of snow layers",235447024 ,Meters / 1000.000000
SNODAS_20061210.tar,2006-12-10,"Snow accumulation, 24-hour total",235453474 ,Kilograms per square meter / 10.000000
SNODAS_20061210.tar,2006-12-10,"Non-snow accumulation, 24-hour total",235453482 ,Kilograms per square meter / 10.000000
SNODAS_20061210.tar,2006-12-10,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",235453483 ,Kelvins
SNODAS_20061210.tar,2006-12-10,"Modeled snowpack sublimation rate, 24-hour total",235453472 ,Meters / 100000.000000
SNODAS_20061210.tar,2006-12-10,"Modeled blowing snow sublimation rate, 24-hour total",235453473 ,Meters / 100000.000000
SNODAS_20061210.tar,2006-12-10,"Modeled melt rate, bottom of snow layers, 24-hour total",235453357 ,Meters / 100000.000000
SNODAS_20061210.tar,2006-12-10,"Modeled snow water equivalent, total of snow layers",235446851 ,Meters / 1000.000000
SNODAS_20061201.tar,2006-12-01,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",234362193 ,Kelvins
SNODAS_20061201.tar,2006-12-01,"Modeled snowpack sublimation rate, 24-hour total",234361935 ,Meters / 100000.000000
SNODAS_20061201.tar,2006-12-01,"Snow accumulation, 24-hour total",234362122 ,Kilograms per square meter / 10.000000
SNODAS_20061201.tar,2006-12-01,"Modeled snow water equivalent, total of snow layers",234356655 ,Meters / 1000.000000
SNODAS_20061201.tar,2006-12-01,"Modeled blowing snow sublimation rate, 24-hour total",234362121 ,Meters / 100000.000000
SNODAS_20061201.tar,2006-12-01,"Modeled snow layer thickness, total of snow layers",234356635 ,Meters / 1000.000000
SNODAS_20061201.tar,2006-12-01,"Non-snow accumulation, 24-hour total",234362129 ,Kilograms per square meter / 10.000000
SNODAS_20061201.tar,2006-12-01,"Modeled melt rate, bottom of snow layers, 24-hour total",234361832 ,Meters / 100000.000000
SNODAS_20070413.tar,2007-04-13,"Modeled snowpack sublimation rate, 24-hour total",250622557 ,Meters / 100000.000000
SNODAS_20070413.tar,2007-04-13,"Modeled snow water equivalent, total of snow layers",250613348 ,Meters / 1000.000000
SNODAS_20070413.tar,2007-04-13,"Modeled blowing snow sublimation rate, 24-hour total",250622576 ,Meters / 100000.000000
SNODAS_20070413.tar,2007-04-13,"Snow accumulation, 24-hour total",250620279 ,Kilograms per square meter / 10.000000
SNODAS_20070413.tar,2007-04-13,"Modeled melt rate, bottom of snow layers, 24-hour total",250622336 ,Meters / 100000.000000
SNODAS_20070413.tar,2007-04-13,"Non-snow accumulation, 24-hour total",250620404 ,Kilograms per square meter / 10.000000
SNODAS_20070413.tar,2007-04-13,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",250622583 ,Kelvins
SNODAS_20070413.tar,2007-04-13,"Modeled snow layer thickness, total of snow layers",250613384 ,Meters / 1000.000000
SNODAS_20070107.tar,2007-01-07,"Modeled snow water equivalent, total of snow layers",238838807 ,Meters / 1000.000000
SNODAS_20070107.tar,2007-01-07,"Snow accumulation, 24-hour total",238845088 ,Kilograms per square meter / 10.000000
SNODAS_20070107.tar,2007-01-07,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",238847617 ,Kelvins
SNODAS_20070107.tar,2007-01-07,"Modeled blowing snow sublimation rate, 24-hour total",238847400 ,Meters / 100000.000000
SNODAS_20070107.tar,2007-01-07,"Modeled snowpack sublimation rate, 24-hour total",238847276 ,Meters / 100000.000000
SNODAS_20070107.tar,2007-01-07,"Modeled melt rate, bottom of snow layers, 24-hour total",238847127 ,Meters / 100000.000000
SNODAS_20070107.tar,2007-01-07,"Non-snow accumulation, 24-hour total",238845137 ,Kilograms per square meter / 10.000000
SNODAS_20070107.tar,2007-01-07,"Modeled snow layer thickness, total of snow layers",238838875 ,Meters / 1000.000000
SNODAS_20070409.tar,2007-04-09,"Modeled snowpack sublimation rate, 24-hour total",250128040 ,Meters / 100000.000000
SNODAS_20070409.tar,2007-04-09,"Snow accumulation, 24-hour total",250128109 ,Kilograms per square meter / 10.000000
SNODAS_20070409.tar,2007-04-09,"Non-snow accumulation, 24-hour total",250128117 ,Kilograms per square meter / 10.000000
SNODAS_20070409.tar,2007-04-09,"Modeled snow water equivalent, total of snow layers",250122227 ,Meters / 1000.000000
SNODAS_20070409.tar,2007-04-09,"Modeled blowing snow sublimation rate, 24-hour total",250128108 ,Meters / 100000.000000
SNODAS_20070409.tar,2007-04-09,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",250128119 ,Kelvins
SNODAS_20070409.tar,2007-04-09,"Modeled melt rate, bottom of snow layers, 24-hour total",250127880 ,Meters / 100000.000000
SNODAS_20070409.tar,2007-04-09,"Modeled snow layer thickness, total of snow layers",250122197 ,Meters / 1000.000000
SNODAS_20070720.tar,2007-07-20,"Non-snow accumulation, 24-hour total",262237861 ,Kilograms per square meter / 10.000000
SNODAS_20070720.tar,2007-07-20,"Modeled snow water equivalent, total of snow layers",262231007 ,Meters / 1000.000000
SNODAS_20070720.tar,2007-07-20,"Modeled snow layer thickness, total of snow layers",262231051 ,Meters / 1000.000000
SNODAS_20070720.tar,2007-07-20,"Modeled blowing snow sublimation rate, 24-hour total",262237850 ,Meters / 100000.000000
SNODAS_20070720.tar,2007-07-20,"Modeled melt rate, bottom of snow layers, 24-hour total",262237615 ,Meters / 100000.000000
SNODAS_20070720.tar,2007-07-20,"Snow accumulation, 24-hour total",262237855 ,Kilograms per square meter / 10.000000
SNODAS_20070720.tar,2007-07-20,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",262237862 ,Kelvins
SNODAS_20070720.tar,2007-07-20,"Modeled snowpack sublimation rate, 24-hour total",262237728 ,Meters / 100000.000000
SNODAS_20061216.tar,2006-12-16,"Non-snow accumulation, 24-hour total",236187129 ,Kilograms per square meter / 10.000000
SNODAS_20061216.tar,2006-12-16,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",236201299 ,Kelvins
SNODAS_20061216.tar,2006-12-16,"Modeled blowing snow sublimation rate, 24-hour total",236196896 ,Meters / 100000.000000
SNODAS_20061216.tar,2006-12-16,"Snow accumulation, 24-hour total",236187039 ,Kilograms per square meter / 10.000000
SNODAS_20061216.tar,2006-12-16,"Modeled melt rate, bottom of snow layers, 24-hour total",236194479 ,Meters / 100000.000000
SNODAS_20061216.tar,2006-12-16,"Modeled snow water equivalent, total of snow layers",236184909 ,Meters / 1000.000000
SNODAS_20061216.tar,2006-12-16,"Modeled snowpack sublimation rate, 24-hour total",236195662 ,Meters / 100000.000000
SNODAS_20061216.tar,2006-12-16,"Modeled snow layer thickness, total of snow layers",236184913 ,Meters / 1000.000000
SNODAS_20070706.tar,2007-07-06,"Modeled snow water equivalent, total of snow layers",260566783 ,Meters / 1000.000000
SNODAS_20070706.tar,2007-07-06,"Modeled snowpack sublimation rate, 24-hour total",260576430 ,Meters / 100000.000000
SNODAS_20070706.tar,2007-07-06,"Non-snow accumulation, 24-hour total",260574563 ,Kilograms per square meter / 10.000000
SNODAS_20070706.tar,2007-07-06,"Modeled melt rate, bottom of snow layers, 24-hour total",260576277 ,Meters / 100000.000000
SNODAS_20070706.tar,2007-07-06,"Modeled blowing snow sublimation rate, 24-hour total",260576433 ,Meters / 100000.000000
SNODAS_20070706.tar,2007-07-06,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",260574677 ,Kelvins
SNODAS_20070706.tar,2007-07-06,"Snow accumulation, 24-hour total",260574512 ,Kilograms per square meter / 10.000000
SNODAS_20070706.tar,2007-07-06,"Modeled snow layer thickness, total of snow layers",260567083 ,Meters / 1000.000000
SNODAS_20070221.tar,2007-02-21,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",244374914 ,Kelvins
SNODAS_20070221.tar,2007-02-21,"Modeled snow water equivalent, total of snow layers",244368256 ,Meters / 1000.000000
SNODAS_20070221.tar,2007-02-21,"Modeled snowpack sublimation rate, 24-hour total",244376728 ,Meters / 100000.000000
SNODAS_20070221.tar,2007-02-21,"Modeled blowing snow sublimation rate, 24-hour total",244374905 ,Meters / 100000.000000
SNODAS_20070221.tar,2007-02-21,"Non-snow accumulation, 24-hour total",244374913 ,Kilograms per square meter / 10.000000
SNODAS_20070221.tar,2007-02-21,"Modeled melt rate, bottom of snow layers, 24-hour total",244376540 ,Meters / 100000.000000
SNODAS_20070221.tar,2007-02-21,"Modeled snow layer thickness, total of snow layers",244368379 ,Meters / 1000.000000
SNODAS_20070221.tar,2007-02-21,"Snow accumulation, 24-hour total",244374906 ,Kilograms per square meter / 10.000000
SNODAS_20070106.tar,2007-01-06,"Modeled snow layer thickness, total of snow layers",238719845 ,Meters / 1000.000000
SNODAS_20070106.tar,2007-01-06,"Modeled snowpack sublimation rate, 24-hour total",238728357 ,Meters / 100000.000000
SNODAS_20070106.tar,2007-01-06,"Modeled snow water equivalent, total of snow layers",238719774 ,Meters / 1000.000000
SNODAS_20070106.tar,2007-01-06,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",238728583 ,Kelvins
SNODAS_20070106.tar,2007-01-06,"Modeled blowing snow sublimation rate, 24-hour total",238728373 ,Meters / 100000.000000
SNODAS_20070106.tar,2007-01-06,"Snow accumulation, 24-hour total",238726154 ,Kilograms per square meter / 10.000000
SNODAS_20070106.tar,2007-01-06,"Modeled melt rate, bottom of snow layers, 24-hour total",238728113 ,Meters / 100000.000000
SNODAS_20070106.tar,2007-01-06,"Non-snow accumulation, 24-hour total",238726239 ,Kilograms per square meter / 10.000000
SNODAS_20061203.tar,2006-12-03,"Modeled snowpack sublimation rate, 24-hour total",234609755 ,Meters / 100000.000000
SNODAS_20061203.tar,2006-12-03,"Modeled melt rate, bottom of snow layers, 24-hour total",234609544 ,Meters / 100000.000000
SNODAS_20061203.tar,2006-12-03,"Non-snow accumulation, 24-hour total",234607621 ,Kilograms per square meter / 10.000000
SNODAS_20061203.tar,2006-12-03,"Modeled blowing snow sublimation rate, 24-hour total",234609825 ,Meters / 100000.000000
SNODAS_20061203.tar,2006-12-03,"Modeled snow layer thickness, total of snow layers",234601383 ,Meters / 1000.000000
SNODAS_20061203.tar,2006-12-03,"Snow accumulation, 24-hour total",234607610 ,Kilograms per square meter / 10.000000
SNODAS_20061203.tar,2006-12-03,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",234610024 ,Kelvins
SNODAS_20061203.tar,2006-12-03,"Modeled snow water equivalent, total of snow layers",234601301 ,Meters / 1000.000000
SNODAS_20061223.tar,2006-12-23,"Modeled snowpack sublimation rate, 24-hour total",237025750 ,Meters / 100000.000000
SNODAS_20061223.tar,2006-12-23,"Modeled blowing snow sublimation rate, 24-hour total",237025818 ,Meters / 100000.000000
SNODAS_20061223.tar,2006-12-23,"Modeled melt rate, bottom of snow layers, 24-hour total",237025571 ,Meters / 100000.000000
SNODAS_20061223.tar,2006-12-23,"Non-snow accumulation, 24-hour total",237025827 ,Kilograms per square meter / 10.000000
SNODAS_20061223.tar,2006-12-23,"Modeled snow layer thickness, total of snow layers",237019271 ,Meters / 1000.000000
SNODAS_20061223.tar,2006-12-23,"Modeled snow water equivalent, total of snow layers",237019153 ,Meters / 1000.000000
SNODAS_20061223.tar,2006-12-23,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",237025828 ,Kelvins
SNODAS_20061223.tar,2006-12-23,"Snow accumulation, 24-hour total",237025819 ,Kilograms per square meter / 10.000000
SNODAS_20070429.tar,2007-04-29,"Modeled blowing snow sublimation rate, 24-hour total",252563199 ,Meters / 100000.000000
SNODAS_20070429.tar,2007-04-29,"Non-snow accumulation, 24-hour total",252561285 ,Kilograms per square meter / 10.000000
SNODAS_20070429.tar,2007-04-29,"Modeled melt rate, bottom of snow layers, 24-hour total",252562856 ,Meters / 100000.000000
SNODAS_20070429.tar,2007-04-29,"Snow accumulation, 24-hour total",252561185 ,Kilograms per square meter / 10.000000
SNODAS_20070429.tar,2007-04-29,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",252561534 ,Kelvins
SNODAS_20070429.tar,2007-04-29,"Modeled snowpack sublimation rate, 24-hour total",252563009 ,Meters / 100000.000000
SNODAS_20070429.tar,2007-04-29,"Modeled snow water equivalent, total of snow layers",252553978 ,Meters / 1000.000000
SNODAS_20070429.tar,2007-04-29,"Modeled snow layer thickness, total of snow layers",252554074 ,Meters / 1000.000000
SNODAS_20070321.tar,2007-03-21,"Modeled snow layer thickness, total of snow layers",247834946 ,Meters / 1000.000000
SNODAS_20070321.tar,2007-03-21,"Snow accumulation, 24-hour total",247841082 ,Kilograms per square meter / 10.000000
SNODAS_20070321.tar,2007-03-21,"Modeled snow water equivalent, total of snow layers",247834881 ,Meters / 1000.000000
SNODAS_20070321.tar,2007-03-21,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",247843560 ,Kelvins
SNODAS_20070321.tar,2007-03-21,"Modeled blowing snow sublimation rate, 24-hour total",247843413 ,Meters / 100000.000000
SNODAS_20070321.tar,2007-03-21,"Modeled snowpack sublimation rate, 24-hour total",247843303 ,Meters / 100000.000000
SNODAS_20070321.tar,2007-03-21,"Modeled melt rate, bottom of snow layers, 24-hour total",247843154 ,Meters / 100000.000000
SNODAS_20070321.tar,2007-03-21,"Non-snow accumulation, 24-hour total",247841188 ,Kilograms per square meter / 10.000000
SNODAS_20070705.tar,2007-07-05,"Non-snow accumulation, 24-hour total",260455803 ,Kilograms per square meter / 10.000000
SNODAS_20070705.tar,2007-07-05,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",260456025 ,Kelvins
SNODAS_20070705.tar,2007-07-05,"Modeled snow layer thickness, total of snow layers",260448360 ,Meters / 1000.000000
SNODAS_20070705.tar,2007-07-05,"Modeled snowpack sublimation rate, 24-hour total",260457537 ,Meters / 100000.000000
SNODAS_20070705.tar,2007-07-05,"Modeled blowing snow sublimation rate, 24-hour total",260455601 ,Meters / 100000.000000
SNODAS_20070705.tar,2007-07-05,"Modeled melt rate, bottom of snow layers, 24-hour total",260457309 ,Meters / 100000.000000
SNODAS_20070705.tar,2007-07-05,"Snow accumulation, 24-hour total",260455672 ,Kilograms per square meter / 10.000000
SNODAS_20070705.tar,2007-07-05,"Modeled snow water equivalent, total of snow layers",260448282 ,Meters / 1000.000000
SNODAS_20070503.tar,2007-05-03,"Modeled blowing snow sublimation rate, 24-hour total",253047083 ,Meters / 100000.000000
SNODAS_20070503.tar,2007-05-03,"Modeled snow layer thickness, total of snow layers",253037943 ,Meters / 1000.000000
