datetime,00060_Mean,00060_Mean_cd,site_no,00095_Mean,00095_Mean_cd
2010-12-17 00:00:00+00:00,251.0,"A, e",09251000,575.0,A
2010-12-18 00:00:00+00:00,287.0,"A, e",09251000,579.0,A
2010-12-19 00:00:00+00:00,295.0,"A, e",09251000,555.0,A
2010-12-20 00:00:00+00:00,331.0,"A, e",09251000,558.0,A
2010-12-21 00:00:00+00:00,327.0,"A, e",09251000,571.0,A
2010-12-22 00:00:00+00:00,324.0,"A, e",09251000,571.0,A
2010-12-23 00:00:00+00:00,343.0,"A, e",09251000,517.0,A
2010-12-24 00:00:00+00:00,337.0,"A, e",09251000,489.0,A
2010-12-25 00:00:00+00:00,309.0,"A, e",09251000,481.0,A
2010-12-26 00:00:00+00:00,325.0,"A, e",09251000,496.0,A
2010-12-27 00:00:00+00:00,349.0,"A, e",09251000,499.0,A
2010-12-28 00:00:00+00:00,307.0,"A, e",09251000,532.0,A
2010-12-29 00:00:00+00:00,311.0,"A, e",09251000,572.0,A
2010-12-30 00:00:00+00:00,353.0,"A, e",09251000,595.0,A
2010-12-31 00:00:00+00:00,300.0,"A, e",09251000,642.0,A
2011-01-01 00:00:00+00:00,248.0,"A, e",09251000,,
2011-01-02 00:00:00+00:00,245.0,"A, e",09251000,658.0,A
2011-01-03 00:00:00+00:00,356.0,"A, e",09251000,667.0,A
2011-01-04 00:00:00+00:00,338.0,"A, e",09251000,686.0,A
2011-01-05 00:00:00+00:00,356.0,"A, e",09251000,683.0,A
2011-01-06 00:00:00+00:00,368.0,"A, e",09251000,664.0,A
2011-01-07 00:00:00+00:00,366.0,"A, e",09251000,631.0,A
2011-01-08 00:00:00+00:00,377.0,"A, e",09251000,594.0,A
2011-01-09 00:00:00+00:00,377.0,"A, e",09251000,559.0,A
2011-01-10 00:00:00+00:00,344.0,"A, e",09251000,543.0,A
2011-01-11 00:00:00+00:00,337.0,"A, e",09251000,544.0,A
2011-01-12 00:00:00+00:00,345.0,"A, e",09251000,546.0,A
2011-01-13 00:00:00+00:00,402.0,"A, e",09251000,552.0,A
2011-01-14 00:00:00+00:00,397.0,"A, e",09251000,557.0,A
2011-01-15 00:00:00+00:00,393.0,"A, e",09251000,566.0,A
2011-01-16 00:00:00+00:00,392.0,"A, e",09251000,563.0,A
2011-01-17 00:00:00+00:00,397.0,"A, e",09251000,551.0,A
2011-01-18 00:00:00+00:00,368.0,"A, e",09251000,548.0,A
2011-01-19 00:00:00+00:00,365.0,"A, e",09251000,545.0,A
2011-01-20 00:00:00+00:00,352.0,"A, e",09251000,561.0,A
2011-01-21 00:00:00+00:00,365.0,"A, e",09251000,585.0,A
2011-01-22 00:00:00+00:00,359.0,"A, e",09251000,586.0,A
2011-01-23 00:00:00+00:00,345.0,"A, e",09251000,594.0,A
2011-01-24 00:00:00+00:00,357.0,"A, e",09251000,605.0,A
2011-01-25 00:00:00+00:00,323.0,"A, e",09251000,624.0,A
2011-01-26 00:00:00+00:00,361.0,"A, e",09251000,632.0,A
2011-01-27 00:00:00+00:00,339.0,"A, e",09251000,625.0,A
2011-01-28 00:00:00+00:00,343.0,"A, e",09251000,628.0,A
2011-01-29 00:00:00+00:00,343.0,"A, e",09251000,614.0,A
2011-01-30 00:00:00+00:00,335.0,"A, e",09251000,610.0,A
2011-01-31 00:00:00+00:00,339.0,"A, e",09251000,601.0,A
2011-02-01 00:00:00+00:00,324.0,"A, e",09251000,602.0,A
2011-02-02 00:00:00+00:00,267.0,"A, e",09251000,605.0,A
2011-02-03 00:00:00+00:00,262.0,"A, e",09251000,600.0,A
2011-02-04 00:00:00+00:00,287.0,"A, e",09251000,607.0,A
2011-02-05 00:00:00+00:00,318.0,"A, e",09251000,613.0,A
2011-02-06 00:00:00+00:00,330.0,"A, e",09251000,613.0,A
2011-02-07 00:00:00+00:00,328.0,"A, e",09251000,609.0,A
2011-02-08 00:00:00+00:00,337.0,"A, e",09251000,591.0,A
2011-02-09 00:00:00+00:00,322.0,"A, e",09251000,577.0,A
2011-02-10 00:00:00+00:00,326.0,"A, e",09251000,580.0,A
2011-02-11 00:00:00+00:00,348.0,"A, e",09251000,585.0,A
2011-02-12 00:00:00+00:00,359.0,"A, e",09251000,587.0,A
2011-02-13 00:00:00+00:00,379.0,"A, e",09251000,588.0,A
2011-02-14 00:00:00+00:00,383.0,"A, e",09251000,585.0,A
2011-02-15 00:00:00+00:00,374.0,"A, e",09251000,575.0,A
2011-02-16 00:00:00+00:00,374.0,"A, e",09251000,575.0,A
2011-02-17 00:00:00+00:00,366.0,"A, e",09251000,575.0,A
2011-02-18 00:00:00+00:00,335.0,"A, e",09251000,582.0,A
2011-02-19 00:00:00+00:00,357.0,"A, e",09251000,592.0,A
2011-02-20 00:00:00+00:00,363.0,"A, e",09251000,605.0,A
2011-02-21 00:00:00+00:00,353.0,"A, e",09251000,606.0,A
2011-02-22 00:00:00+00:00,342.0,"A, e",09251000,609.0,A
2011-02-23 00:00:00+00:00,346.0,"A, e",09251000,646.0,A
2011-02-24 00:00:00+00:00,353.0,"A, e",09251000,666.0,A
2011-02-25 00:00:00+00:00,350.0,"A, e",09251000,671.0,A
2011-02-26 00:00:00+00:00,346.0,"A, e",09251000,688.0,A
2011-02-27 00:00:00+00:00,337.0,"A, e",09251000,711.0,A
2011-02-28 00:00:00+00:00,344.0,"A, e",09251000,708.0,A
2011-03-01 00:00:00+00:00,342.0,"A, e",09251000,696.0,A
2011-03-02 00:00:00+00:00,358.0,"A, e",09251000,684.0,A
2011-03-03 00:00:00+00:00,401.0,"A, e",09251000,684.0,A
2011-03-04 00:00:00+00:00,398.0,"A, e",09251000,690.0,A
2011-03-05 00:00:00+00:00,382.0,"A, e",09251000,719.0,A
2011-03-06 00:00:00+00:00,459.0,"A, e",09251000,727.0,A
2011-03-07 00:00:00+00:00,459.0,"A, e",09251000,733.0,A
2011-03-08 00:00:00+00:00,466.0,"A, e",09251000,737.0,A
2011-03-09 00:00:00+00:00,443.0,"A, e",09251000,748.0,A
2011-03-10 00:00:00+00:00,463.0,"A, e",09251000,771.0,A
2011-03-11 00:00:00+00:00,533.0,"A, e",09251000,780.0,A
2011-03-12 00:00:00+00:00,614.0,"A, e",09251000,801.0,A
2011-03-13 00:00:00+00:00,803.0,"A, e",09251000,859.0,A
2011-03-14 00:00:00+00:00,766.0,"A, e",09251000,883.0,A
2011-03-15 00:00:00+00:00,853.0,"A, e",09251000,,
2011-03-16 00:00:00+00:00,905.0,"A, e",09251000,,
2011-03-17 00:00:00+00:00,952.0,"A, e",09251000,,
2011-03-18 00:00:00+00:00,935.0,"A, e",09251000,857.0,A
2011-03-19 00:00:00+00:00,922.0,"A, e",09251000,798.0,A
2011-03-20 00:00:00+00:00,951.0,A,09251000,820.0,A
2011-03-21 00:00:00+00:00,981.0,A,09251000,837.0,A
2011-03-22 00:00:00+00:00,1040.0,A,09251000,869.0,A
2011-03-23 00:00:00+00:00,1240.0,A,09251000,849.0,A
2011-03-24 00:00:00+00:00,1060.0,A,09251000,793.0,A
2011-03-25 00:00:00+00:00,1010.0,A,09251000,781.0,A
2011-03-26 00:00:00+00:00,1030.0,A,09251000,800.0,A
2011-03-27 00:00:00+00:00,960.0,A,09251000,864.0,A
2011-03-28 00:00:00+00:00,994.0,A,09251000,903.0,A
2011-03-29 00:00:00+00:00,1010.0,A,09251000,904.0,A
2011-03-30 00:00:00+00:00,937.0,A,09251000,958.0,A
2011-03-31 00:00:00+00:00,937.0,A,09251000,970.0,A
2011-04-01 00:00:00+00:00,1050.0,A,09251000,913.0,A
2011-04-02 00:00:00+00:00,1770.0,A,09251000,867.0,A
2011-04-03 00:00:00+00:00,2720.0,A,09251000,796.0,A
2011-04-04 00:00:00+00:00,3270.0,A,09251000,686.0,A
2011-04-05 00:00:00+00:00,2380.0,A,09251000,654.0,A
2011-04-06 00:00:00+00:00,2240.0,A,09251000,668.0,A
2011-04-07 00:00:00+00:00,2710.0,A,09251000,683.0,A
2011-04-08 00:00:00+00:00,2450.0,A,09251000,653.0,A
2011-04-09 00:00:00+00:00,3480.0,A,09251000,638.0,A
2011-04-10 00:00:00+00:00,3830.0,A,09251000,692.0,A
2011-04-11 00:00:00+00:00,3030.0,A,09251000,731.0,A
2011-04-12 00:00:00+00:00,2530.0,A,09251000,664.0,A
2011-04-13 00:00:00+00:00,2850.0,A,09251000,641.0,A
2011-04-14 00:00:00+00:00,3180.0,A,09251000,626.0,A
2011-04-15 00:00:00+00:00,3920.0,A,09251000,629.0,A
2011-04-16 00:00:00+00:00,3180.0,A,09251000,608.0,A
2011-04-17 00:00:00+00:00,3040.0,A,09251000,522.0,A
2011-04-18 00:00:00+00:00,3150.0,A,09251000,505.0,A
2011-04-19 00:00:00+00:00,5350.0,A,09251000,505.0,A
2011-04-20 00:00:00+00:00,6660.0,A,09251000,509.0,A
2011-04-21 00:00:00+00:00,5130.0,A,09251000,467.0,A
2011-04-22 00:00:00+00:00,7690.0,A,09251000,469.0,A
2011-04-23 00:00:00+00:00,7510.0,A,09251000,460.0,A
2011-04-24 00:00:00+00:00,5250.0,A,09251000,451.0,A
2011-04-25 00:00:00+00:00,4950.0,A,09251000,457.0,A
2011-04-26 00:00:00+00:00,5110.0,A,09251000,471.0,A
2011-04-27 00:00:00+00:00,4890.0,A,09251000,471.0,A
2011-04-28 00:00:00+00:00,4020.0,A,09251000,478.0,A
2011-04-29 00:00:00+00:00,3830.0,A,09251000,481.0,A
2011-04-30 00:00:00+00:00,4340.0,A,09251000,473.0,A
2011-05-01 00:00:00+00:00,3850.0,A,09251000,470.0,A
2011-05-02 00:00:00+00:00,3620.0,A,09251000,485.0,A
2011-05-03 00:00:00+00:00,3340.0,A,09251000,501.0,A
2011-05-04 00:00:00+00:00,3390.0,A,09251000,503.0,A
2011-05-05 00:00:00+00:00,3940.0,A,09251000,495.0,A
2011-05-06 00:00:00+00:00,4050.0,A,09251000,479.0,A
2011-05-07 00:00:00+00:00,5100.0,A,09251000,420.0,A
2011-05-08 00:00:00+00:00,6810.0,A,09251000,384.0,A
2011-05-09 00:00:00+00:00,8620.0,A,09251000,339.0,A
2011-05-10 00:00:00+00:00,9720.0,A,09251000,308.0,A
2011-05-11 00:00:00+00:00,9090.0,A,09251000,311.0,A
2011-05-12 00:00:00+00:00,8620.0,A,09251000,328.0,A
2011-05-13 00:00:00+00:00,7600.0,A,09251000,365.0,A
2011-05-14 00:00:00+00:00,7440.0,A,09251000,351.0,A
2011-05-15 00:00:00+00:00,9130.0,A,09251000,311.0,A
2011-05-16 00:00:00+00:00,10600.0,A,09251000,286.0,A
2011-05-17 00:00:00+00:00,12000.0,A,09251000,269.0,A
2011-05-18 00:00:00+00:00,11900.0,A,09251000,260.0,A
2011-05-19 00:00:00+00:00,10800.0,A,09251000,274.0,A
2011-05-20 00:00:00+00:00,9900.0,A,09251000,311.0,A
2011-05-21 00:00:00+00:00,8750.0,A,09251000,328.0,A
2011-05-22 00:00:00+00:00,10300.0,A,09251000,336.0,A
2011-05-23 00:00:00+00:00,10400.0,A,09251000,319.0,A
2011-05-24 00:00:00+00:00,11900.0,A,09251000,288.0,A
2011-05-25 00:00:00+00:00,12700.0,A,09251000,275.0,A
2011-05-26 00:00:00+00:00,12100.0,A,09251000,273.0,A
2011-05-27 00:00:00+00:00,12000.0,A,09251000,257.0,A
2011-05-28 00:00:00+00:00,11700.0,A,09251000,245.0,A
2011-05-29 00:00:00+00:00,10900.0,A,09251000,263.0,A
2011-05-30 00:00:00+00:00,11800.0,A,09251000,247.0,A
2011-05-31 00:00:00+00:00,14000.0,A,09251000,221.0,A
2011-06-01 00:00:00+00:00,13400.0,A,09251000,216.0,A
2011-06-02 00:00:00+00:00,13400.0,A,09251000,207.0,A
2011-06-03 00:00:00+00:00,14700.0,A,09251000,198.0,A
2011-06-04 00:00:00+00:00,16600.0,A,09251000,189.0,A
2011-06-05 00:00:00+00:00,16800.0,A,09251000,185.0,A
2011-06-06 00:00:00+00:00,17000.0,A,09251000,177.0,A
2011-06-07 00:00:00+00:00,18400.0,A,09251000,172.0,A
2011-06-08 00:00:00+00:00,19600.0,A,09251000,167.0,A
2011-06-09 00:00:00+00:00,19600.0,A,09251000,160.0,A
2011-06-10 00:00:00+00:00,18400.0,A,09251000,155.0,A
2011-06-11 00:00:00+00:00,17100.0,A,09251000,155.0,A
2011-06-12 00:00:00+00:00,15700.0,A,09251000,154.0,A
2011-06-13 00:00:00+00:00,15000.0,A,09251000,149.0,A
2011-06-14 00:00:00+00:00,14700.0,A,09251000,144.0,A
2011-06-15 00:00:00+00:00,14400.0,A,09251000,141.0,A
2011-06-16 00:00:00+00:00,14200.0,A,09251000,139.0,A
2011-06-17 00:00:00+00:00,14300.0,A,09251000,142.0,A
2011-06-18 00:00:00+00:00,14800.0,A,09251000,140.0,A
2011-06-19 00:00:00+00:00,14300.0,A,09251000,142.0,A
2011-06-20 00:00:00+00:00,12900.0,A,09251000,141.0,A
2011-06-21 00:00:00+00:00,11700.0,A,09251000,149.0,A
2011-06-22 00:00:00+00:00,10800.0,A,09251000,152.0,A
2011-06-23 00:00:00+00:00,10900.0,A,09251000,144.0,A
2011-06-24 00:00:00+00:00,11400.0,A,09251000,136.0,A
2011-06-25 00:00:00+00:00,11800.0,A,09251000,128.0,A
2011-06-26 00:00:00+00:00,12300.0,A,09251000,122.0,A
2011-06-27 00:00:00+00:00,12200.0,A,09251000,116.0,A
2011-06-28 00:00:00+00:00,11500.0,A,09251000,115.0,A
2011-06-29 00:00:00+00:00,10700.0,A,09251000,115.0,A
2011-06-30 00:00:00+00:00,10800.0,A,09251000,114.0,A
2011-07-01 00:00:00+00:00,11600.0,A,09251000,119.0,A
2011-07-02 00:00:00+00:00,11900.0,A,09251000,121.0,A
2011-07-03 00:00:00+00:00,10500.0,A,09251000,122.0,A
2011-07-04 00:00:00+00:00,9870.0,A,09251000,120.0,A
2011-07-05 00:00:00+00:00,9530.0,A,09251000,118.0,A
2011-07-06 00:00:00+00:00,8780.0,A,09251000,125.0,A
2011-07-07 00:00:00+00:00,7880.0,A,09251000,147.0,A
2011-07-08 00:00:00+00:00,8220.0,A,09251000,151.0,A
2011-07-09 00:00:00+00:00,9660.0,A,09251000,160.0,A
2011-07-10 00:00:00+00:00,11000.0,A,09251000,162.0,A
2011-07-11 00:00:00+00:00,8570.0,A,09251000,171.0,A
2011-07-12 00:00:00+00:00,7600.0,A,09251000,174.0,A
2011-07-13 00:00:00+00:00,7090.0,A,09251000,179.0,A
2011-07-14 00:00:00+00:00,7110.0,A,09251000,187.0,A
2011-07-15 00:00:00+00:00,6500.0,A,09251000,180.0,A
2011-07-16 00:00:00+00:00,5560.0,A,09251000,176.0,A
2011-07-17 00:00:00+00:00,4850.0,A,09251000,180.0,A
2011-07-18 00:00:00+00:00,4800.0,A,09251000,182.0,A
2011-07-19 00:00:00+00:00,5190.0,A,09251000,176.0,A
2011-07-20 00:00:00+00:00,5210.0,A,09251000,179.0,A
2011-07-21 00:00:00+00:00,4740.0,A,09251000,192.0,A
